Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
SRR14240751_2	(1, 0.23405692801990413)	(2, 0.23679571911090752)	(3, 0.23394060870715883)	(4, 0.23394060870715883)	(5, 0.23394325232790303)	(6, 0.23394721775901933)	(7, 0.23394060870715883)	(8, 0.23394060870715883)	(9, 0.23394060870715883)	(12, 0.23397259651816377)	(17, 0.23394563158657283)	(22, 0.2340677668649554)	(27, 0.2363811993782151)	(32, 0.24378941778971974)	(37, 0.05053342555577092)	(42, 5.673055717686098e-05)	(47, 0.00020897563894334758)	(52, 4.3788010215440244e-05)	(57, 0.00020566369927694462)	(62, 6.65823517478954e-05)	(67, 5.3242455222366085e-05)	(72, 2.9377126172875702e-05)	(77, 2.046283701470639e-05)	(82, 7.249015201148771e-05)	(87, 4.95451079976149e-05)	(92, 1.5589496942934945e-05)	(97, 0.0008990597724464968)	(102, 6.55770662689173e-05)	(107, 1.7247708208184682e-05)	(112, 4.469679522292962e-05)	(117, 2.4289545580956156e-05)	(122, 7.679151708582775e-05)	(127, 0.00016697821868053757)	(132, 0.00012809073257851462)	(137, 3.546848223985385e-05)	(142, 3.9300357960011845e-06)	(147, 4.248885303423188e-06)	(150, 0.0)
SRR14240752_1	(1, 1.056405984668929)	(2, 1.0289557474907478)	(3, 1.0232519140563618)	(4, 1.0556789973344707)	(5, 1.0232519140563618)	(6, 1.0528170234802399)	(7, 1.0232519140563618)	(8, 1.0232605344595374)	(9, 1.023257660991812)	(12, 1.0234941473855905)	(17, 1.0233102454511822)	(22, 1.0233912772410307)	(27, 1.024486643137851)	(32, 1.0265584133676706)	(37, 0.20798577252881334)	(42, 0.0002549261154578901)	(47, 6.097826046904031e-06)	(52, 1.045507357304974e-05)	(57, 1.1910689790052711e-05)	(62, 7.266867397697637e-06)	(67, 9.080347947757546e-05)	(72, 2.1584992472773502e-05)	(77, 2.0797729548773807e-05)	(82, 2.950271933349722e-06)	(87, 4.9240248628280076e-05)	(92, 2.7306035754359383e-06)	(97, 2.0797418016073766e-05)	(102, 8.561000141524832e-05)	(107, 4.28925446666628e-06)	(112, 5.8132761343437174e-06)	(117, 6.774560818147309e-06)	(122, 2.6141430456684516e-06)	(127, 7.850759819302516e-07)	(132, 5.7033952522714425e-05)	(137, 0.00010380802647324504)	(142, 0.00022490461954411818)	(147, 8.470392116168749e-05)	(150, 1.6299759886607134e-06)
SRR14240752_2	(1, 0.0061635882704070485)	(2, 0.009015504987600053)	(3, 0.006034282222776131)	(4, 0.006034282222776131)	(5, 0.006037155690501263)	(6, 0.006044339359814091)	(7, 0.006034282222776131)	(8, 0.006034282222776131)	(9, 0.006034282222776131)	(12, 0.006069338529022735)	(17, 0.006041753238861473)	(22, 0.006156117254321706)	(27, 0.007207231748174806)	(32, 0.009068376793742472)	(37, 0.0023444043840649357)	(42, 6.380149756197091e-05)	(47, 0.00022274845210735398)	(52, 4.944341433498424e-05)	(57, 0.00022399758213731828)	(62, 7.595529230065025e-05)	(67, 5.9052137944918546e-05)	(72, 3.752967431653361e-05)	(77, 2.20311765556487e-05)	(82, 7.32696964904408e-05)	(87, 5.195308149090855e-05)	(92, 2.0098717279764487e-05)	(97, 0.0009232287733295462)	(102, 6.497256096783051e-05)	(107, 1.855192228525547e-05)	(112, 4.548912101556787e-05)	(117, 2.5260889112355757e-05)	(122, 8.218232251712097e-05)	(127, 0.0001674556058443346)	(132, 0.00011649886118115842)	(137, 3.407810796913275e-05)	(142, 5.850120076639633e-06)	(147, 6.713862240850313e-06)	(150, 3.240691837800716e-06)
SRR14240753_1	(1, 1.294992042295413)	(2, 1.4197276112479296)	(3, 1.2944857969426273)	(4, 1.2949027048802155)	(5, 1.294500173078406)	(6, 1.2944899044099927)	(7, 1.2946141552977959)	(8, 1.294476555141055)	(9, 1.2949140004154704)	(12, 1.2944083711827894)	(17, 1.2944167914908884)	(22, 1.2945285146032275)	(27, 1.295179137433907)	(32, 1.2971862513620105)	(37, 0.2626033005492042)	(42, 0.0005204419202403217)	(47, 0.00026369211801136776)	(52, 0.00016467638462053726)	(57, 0.00013810989710729343)	(62, 0.00011866486155931601)	(67, 5.9152887302907776e-05)	(72, 7.302159094217524e-05)	(77, 0.00011517013153718082)	(82, 1.5817695535584112e-05)	(87, 1.5671852308463846e-05)	(92, 1.0278568190982053e-05)	(97, 1.5065449399678578e-05)	(102, 0.0001066513692485844)	(107, 9.005820461764439e-05)	(112, 6.13144902913478e-05)	(117, 0.0003605723312771167)	(122, 0.00036841022947938277)	(127, 0.0007128116492341709)	(132, 0.0013560330660601545)	(137, 0.000700367722368277)	(142, 7.793149490066457e-05)	(147, 0.00028367910821450014)	(150, 2.394453029268022e-05)
SRR14240753_2	(1, 0.008041394234615045)	(2, 0.014694464499724337)	(3, 0.0015464614630737144)	(4, 0.002287859322528709)	(5, 0.0017929095049978123)	(6, 0.003344505302278279)	(7, 0.002160527834201258)	(8, 0.0021831189047109676)	(9, 0.002336122064072178)	(12, 0.002587088320098218)	(17, 0.0030267927015644623)	(22, 0.0048145678723555225)	(27, 0.006294282990741461)	(32, 0.013503093590389596)	(37, 0.01358318783240647)	(42, 0.013007890425831347)	(47, 0.014718463144863105)	(52, 0.01581734583658701)	(57, 0.01330915931080144)	(62, 0.011147680795582747)	(67, 0.014404343065081482)	(72, 0.017529288763282358)	(77, 0.013213099197123821)	(82, 0.009922700422293904)	(87, 0.019540131707370997)	(92, 0.012482920142227948)	(97, 0.01448299490055788)	(102, 0.010454547761805969)	(107, 0.020980172286958094)	(112, 0.013990315976857936)	(117, 0.026502357769559913)	(122, 0.014377870230980458)	(127, 0.013913135814738192)	(132, 0.02025750923907387)	(137, 0.025085252050339672)	(142, 0.016385090955483347)	(147, 0.02845673753655409)	(150, 0.022441000031933195)
SRR14240754_1	(1, 5.099936518658537)	(2, 5.178855095722109)	(3, 5.099663932645376)	(4, 5.099663932645376)	(5, 5.099663932645376)	(6, 5.10824053955347)	(7, 5.100678740814857)	(8, 5.0999053190546215)	(9, 5.099673785151875)	(12, 5.09978971631169)	(17, 5.099802196153257)	(22, 5.099914186310471)	(27, 5.101288939384079)	(32, 5.104300850621075)	(37, 1.0651487403282653)	(42, 9.796432927688663e-05)	(47, 0.00013504922492306437)	(52, 7.622698462628187e-06)	(57, 0.0)	(62, 3.4744573961599774e-06)	(67, 0.0)	(72, 1.4023570628193664e-05)	(77, 0.0)	(82, 0.0)	(87, 1.2131240435068337e-05)	(92, 0.0)	(97, 2.7726254694817393e-06)	(102, 0.0)	(107, 1.7726948156924104e-06)	(112, 0.0)	(117, 1.5081996592514457e-06)	(122, 0.0)	(127, 0.0)	(132, 6.220397246138078e-07)	(137, 1.3343301313146306e-05)	(142, 1.5057867924213751e-05)	(147, 0.0)	(150, 0.0)
SRR14240754_2	(1, 0.050825796863746844)	(2, 0.05526927729516643)	(3, 0.02981861092171036)	(4, 0.029836673850293365)	(5, 0.02981861092171036)	(6, 0.030358856694783914)	(7, 0.03142785365001457)	(8, 0.02981861092171036)	(9, 0.029843242187959914)	(12, 0.030652461388478602)	(17, 0.029827478177560193)	(22, 0.029957202846474518)	(27, 0.031128994286186644)	(32, 0.03403515528675072)	(37, 0.007601793289943484)	(42, 1.6430053576663126e-06)	(47, 9.203713448561415e-06)	(52, 6.577736913367946e-07)	(57, 6.5841110007899415e-06)	(62, 0.0021518466090140378)	(67, 9.262584232948595e-06)	(72, 0.0)	(77, 6.711092848586981e-07)	(82, 1.7014131355620686e-06)	(87, 5.212448235437196e-06)	(92, 0.0006977344637065569)	(97, 2.2341590776595967e-06)	(102, 1.5645945704226656e-06)	(107, 0.0)	(112, 9.599145152491693e-06)	(117, 3.2884928497767325e-05)	(122, 1.4802783112700812e-05)	(127, 5.258168474020985e-07)	(132, 1.79322293643988e-05)	(137, 1.6092820048268326e-05)	(142, 0.0005942952305560093)	(147, 6.798199083642192e-07)	(150, 0.0)
SRR14240755_1	(1, 2.071446593310879)	(2, 2.1946951877291414)	(3, 2.0710239813382025)	(4, 2.0714395886925474)	(5, 2.071035655702089)	(6, 2.0710181441562594)	(7, 2.071155901650115)	(8, 2.0709947954284873)	(9, 2.0714127376556095)	(12, 2.070938524994556)	(17, 2.0709459965874433)	(22, 2.0711246143549005)	(27, 2.072332911017111)	(32, 2.0754658433095834)	(37, 0.42271830835974283)	(42, 0.0005260595999295281)	(47, 0.0002678438873786622)	(52, 0.0001565144163138412)	(57, 0.00013894579817521195)	(62, 0.00011998599385806515)	(67, 5.5578799764847056e-05)	(72, 6.493661479308611e-05)	(77, 0.00011942718449102014)	(82, 2.3776191503270592e-05)	(87, 1.7738422929582894e-05)	(92, 1.0527945418118623e-05)	(97, 1.3597431934615101e-05)	(102, 0.0001057115293281075)	(107, 9.000555053901668e-05)	(112, 5.7546406861153005e-05)	(117, 0.00035570814146992393)	(122, 0.0003799726223849706)	(127, 0.0006994462695397827)	(132, 0.0013322965718273036)	(137, 0.0006934228056794215)	(142, 8.183685640920876e-05)	(147, 0.0002514100756544436)	(150, 2.080115257799691e-05)
SRR14240755_2	(1, 0.02995408285893777)	(2, 0.03664349336566914)	(3, 0.02345846679271555)	(4, 0.024140249643663392)	(5, 0.023675609960996883)	(6, 0.025217793430349786)	(7, 0.024029343186745506)	(8, 0.02402000369563663)	(9, 0.024205626081425513)	(12, 0.02447086762891755)	(17, 0.024880871288597138)	(22, 0.026722852422544914)	(27, 0.0286962868938501)	(32, 0.03687277787239201)	(37, 0.01830386865820393)	(42, 0.012828071912761712)	(47, 0.01462153019351475)	(52, 0.01576750898443038)	(57, 0.013266815598743665)	(62, 0.01098025110165601)	(67, 0.014288998582481508)	(72, 0.017404188423688148)	(77, 0.013164651314463314)	(82, 0.009823287326620921)	(87, 0.019682342423706232)	(92, 0.012364899520059792)	(97, 0.014414360585252582)	(102, 0.010277989128319722)	(107, 0.020953652688070885)	(112, 0.013780278391128218)	(117, 0.026355017152261597)	(122, 0.014240634657206668)	(127, 0.013586051927561325)	(132, 0.019621805693633768)	(137, 0.024258931674805483)	(142, 0.015715933027219343)	(147, 0.027109793256428018)	(150, 0.02128982618264182)
SRR14240756_1	(1, 3.905214735123503)	(2, 3.98696358323894)	(3, 3.9049700842508464)	(4, 3.9049700842508464)	(5, 3.9049700842508464)	(6, 3.9137509231803174)	(7, 3.90597528022763)	(8, 3.90520587096145)	(9, 3.904973629915667)	(12, 3.9051179384738863)	(17, 3.905103755814602)	(22, 3.9052384910778044)	(27, 3.9066549841738367)	(32, 3.909103265732811)	(37, 0.807581511465954)	(42, 0.00011477488749228558)	(47, 0.00015983825520294838)	(52, 8.494054258039117e-06)	(57, 0.0)	(62, 3.3307961055680577e-06)	(67, 0.0)	(72, 1.0808824767329144e-05)	(77, 0.0)	(82, 0.0)	(87, 1.1264185960430485e-05)	(92, 0.0)	(97, 2.0861657466446248e-06)	(102, 0.0)	(107, 0.0)	(112, 0.0)	(117, 1.621116648167114e-06)	(122, 0.0)	(127, 0.0)	(132, 0.0)	(137, 5.289164038254378e-06)	(142, 5.776460136046199e-06)	(147, 0.0)	(150, 0.0)
SRR14240756_2	(1, 0.04676200049316652)	(2, 0.051578786152640055)	(3, 0.025920582674700977)	(4, 0.0259312196691643)	(5, 0.025920582674700977)	(6, 0.026454205230277545)	(7, 0.027434581553313565)	(8, 0.025920582674700977)	(9, 0.025956039322912048)	(12, 0.026733958184662867)	(17, 0.02593263793509274)	(22, 0.026066309498848465)	(27, 0.027245597618348574)	(32, 0.02958360900138637)	(37, 0.006466973472552132)	(42, 3.192535619022352e-06)	(47, 9.934611733836623e-06)	(52, 1.0648712615369395e-06)	(57, 4.262637750291476e-06)	(62, 0.0021218866989966183)	(67, 9.983815059125241e-06)	(72, 0.0)	(77, 1.0823239204644165e-06)	(82, 1.0954591702009982e-06)	(87, 7.816194344029816e-06)	(92, 0.0006796942962257834)	(97, 2.786290825011797e-06)	(102, 1.2561994437038009e-06)	(107, 8.878748489969048e-07)	(112, 8.504079180007205e-06)	(117, 3.694566689755347e-05)	(122, 1.6897216006514695e-05)	(127, 1.176101541408089e-06)	(132, 1.7795024037168924e-05)	(137, 1.782992136757801e-05)	(142, 0.0005956522798591012)	(147, 0.0)	(150, 0.0)
SRR14240757_1	(1, 4.327461806710191)	(2, 4.447203432549851)	(3, 4.326990836676761)	(4, 4.327391662237127)	(5, 4.326990836676761)	(6, 4.326968290238991)	(7, 4.327132378202765)	(8, 4.326967037659115)	(9, 4.327316507444558)	(12, 4.326906412793109)	(17, 4.326914930336267)	(22, 4.327172210242827)	(27, 4.329635784343223)	(32, 4.3355890459785495)	(37, 0.8994664612227986)	(42, 0.0005196776832232441)	(47, 0.000277987960139702)	(52, 0.00015229885474773804)	(57, 0.0001434994371936333)	(62, 0.00011820401233433126)	(67, 5.213390827098873e-05)	(72, 6.818691201804685e-05)	(77, 0.00011704658449540661)	(82, 2.2847513141063017e-05)	(87, 1.9127207749415542e-05)	(92, 7.836078221512717e-06)	(97, 9.270465014318102e-06)	(102, 9.806325913296376e-05)	(107, 9.409690281484644e-05)	(112, 4.770200964608388e-05)	(117, 0.00034526663635424816)	(122, 0.0003628371726120384)	(127, 0.0007064874337743133)	(132, 0.0013571643302337166)	(137, 0.000663686913831442)	(142, 7.54734104564409e-05)	(147, 0.0002473803401425947)	(150, 2.5930995435533573e-05)
SRR14240757_2	(1, 0.03309691806729731)	(2, 0.03963789018051029)	(3, 0.026484548901144243)	(4, 0.02723609682682938)	(5, 0.026751348414762465)	(6, 0.028288263922788572)	(7, 0.027138395596490308)	(8, 0.02713088011723346)	(9, 0.0273175145187786)	(12, 0.02754398096038506)	(17, 0.027972864309976045)	(22, 0.02985398876796594)	(27, 0.033060843766864426)	(32, 0.044014153751774844)	(37, 0.02020000407333126)	(42, 0.012856141198726316)	(47, 0.014588931890583488)	(52, 0.015717845092543283)	(57, 0.013252923478317689)	(62, 0.010973769168058636)	(67, 0.01429194473243661)	(72, 0.01734749457079361)	(77, 0.013105523662723786)	(82, 0.009803532478411984)	(87, 0.019474900443109733)	(92, 0.012228411600546357)	(97, 0.014201435257859297)	(102, 0.010122610988914375)	(107, 0.0205823759004695)	(112, 0.013436548826108853)	(117, 0.025666400318415904)	(122, 0.013818233670383949)	(127, 0.013228433797997576)	(132, 0.019012918989288016)	(137, 0.02351253716320456)	(142, 0.015139064268492968)	(147, 0.025925046858277127)	(150, 0.020003130910305568)
SRR14240758_1	(1, 0.5516036623459236)	(2, 0.6760248650351839)	(3, 0.5510875634129591)	(4, 0.5515658990093651)	(5, 0.5511127389706646)	(6, 0.5511037477000554)	(7, 0.5512260289803397)	(8, 0.5510929581753244)	(9, 0.5514939688444921)	(12, 0.5510188701055052)	(17, 0.5510271420744656)	(22, 0.5511307215118829)	(27, 0.5516291975544535)	(32, 0.5528059750517775)	(37, 0.11127314391170431)	(42, 0.0004864413743640448)	(47, 0.000247756504271031)	(52, 0.0001360117067301689)	(57, 0.00013713104359032604)	(62, 9.701862173615555e-05)	(67, 5.5448973125970215e-05)	(72, 6.137288336546173e-05)	(77, 9.296368885342075e-05)	(82, 1.3208572786412711e-05)	(87, 1.2228815048166134e-05)	(92, 7.142323106525318e-06)	(97, 1.2660587224047202e-05)	(102, 9.883560591370996e-05)	(107, 8.157027503207903e-05)	(112, 4.7425553957015934e-05)	(117, 0.00027856742507836174)	(122, 0.00030365788903768227)	(127, 0.0005901330495393446)	(132, 0.0011807150550294837)	(137, 0.0005695158362817108)	(142, 5.621246253119983e-05)	(147, 0.00019613284683724278)	(150, 1.6184600583175666e-05)
SRR14240758_2	(1, 0.011740801161413215)	(2, 0.018284647910744304)	(3, 0.005245507273371473)	(4, 0.006025949562244706)	(5, 0.00554042094935122)	(6, 0.0070869194941230625)	(7, 0.005853317166549244)	(8, 0.005874896216011176)	(9, 0.006038537341097499)	(12, 0.006338845779442729)	(17, 0.006789128611548392)	(22, 0.008522645584990319)	(27, 0.009881406399443347)	(32, 0.01615299747472972)	(37, 0.01375864450782412)	(42, 0.01283088791532037)	(47, 0.01451113348830221)	(52, 0.01570728716853432)	(57, 0.013173149021518187)	(62, 0.010973556784759527)	(67, 0.014183074310097162)	(72, 0.017265942267275493)	(77, 0.012998077947649313)	(82, 0.009701045010911853)	(87, 0.019156529465699762)	(92, 0.011943769368820441)	(97, 0.013691434333309245)	(102, 0.009594041085032812)	(107, 0.019197210573248753)	(112, 0.012253933395113513)	(117, 0.022970715076442532)	(122, 0.012240823331008364)	(127, 0.011416918079300611)	(132, 0.01616279489211909)	(137, 0.019846901366251002)	(142, 0.01265790092852733)	(147, 0.02154597938715299)	(150, 0.01701665087334859)
SRR14240759_1	(1, 1.2360269115138993)	(2, 1.3596138816675631)	(3, 1.2355043544063786)	(4, 1.2359073433621783)	(5, 1.2355530673570798)	(6, 1.2354711410309007)	(7, 1.2356261367831314)	(8, 1.235497711731283)	(9, 1.2359804127882301)	(12, 1.235421985235193)	(17, 1.2354286279102888)	(22, 1.235613737122953)	(27, 1.2368940020363786)	(32, 1.239649383666034)	(37, 0.2509591817132126)	(42, 0.0004794002647975659)	(47, 0.0002422018190612473)	(52, 0.00013594317001212116)	(57, 0.00014141327865029995)	(62, 9.259391774107375e-05)	(67, 5.4976039256569116e-05)	(72, 6.563815480572307e-05)	(77, 0.00010087355402324721)	(82, 1.4341591704516171e-05)	(87, 1.558351641367867e-05)	(92, 9.71003783074434e-06)	(97, 8.054588645538008e-06)	(102, 0.00010247955915122519)	(107, 9.421190329713397e-05)	(112, 6.43027787287219e-05)	(117, 0.000303061959878919)	(122, 0.00031820613822238235)	(127, 0.0006045451359609589)	(132, 0.0011381911925781533)	(137, 0.0006778832391390986)	(142, 8.343528429780489e-05)	(147, 0.0002595562107907899)	(150, 2.9929543161738383e-05)
SRR14240759_2	(1, 0.015424291571986406)	(2, 0.022146678768735002)	(3, 0.008941040678679457)	(4, 0.009585380162952791)	(5, 0.009171320081993638)	(6, 0.010652636628312746)	(7, 0.00940824216040342)	(8, 0.009437027085817694)	(9, 0.009660663814036274)	(12, 0.009865258206980797)	(17, 0.010285518118029175)	(22, 0.012165838015090741)	(27, 0.014281751455542967)	(32, 0.02214889299376687)	(37, 0.015242172066831578)	(42, 0.012823476343443526)	(47, 0.014568102369901184)	(52, 0.015648354807833158)	(57, 0.013211812445791594)	(62, 0.010990644105994185)	(67, 0.014221513268877484)	(72, 0.017381823469816416)	(77, 0.013151676414938626)	(82, 0.009860857227935758)	(87, 0.019648659520152535)	(92, 0.01243654651130137)	(97, 0.014423094860614133)	(102, 0.010221727229634268)	(107, 0.02077965357543625)	(112, 0.013530860091582032)	(117, 0.025709285407742522)	(122, 0.013724008504198285)	(127, 0.013079849554609103)	(132, 0.018798548330129006)	(137, 0.023049527303257468)	(142, 0.014718180615114767)	(147, 0.025131790352597376)	(150, 0.019950428484366938)
SRR14240760_1	(1, 0.4984478765401302)	(2, 0.623104817475009)	(3, 0.4979737173460983)	(4, 0.49837944119253796)	(5, 0.4979932703025532)	(6, 0.4979874044156168)	(7, 0.49814187277161065)	(8, 0.4979424326157705)	(9, 0.4983960612055246)	(12, 0.497904890939377)	(17, 0.497912712121959)	(22, 0.49804058845717414)	(27, 0.4986396910429529)	(32, 0.5000052695217646)	(37, 0.10066245472386336)	(42, 0.0005335617221193336)	(47, 0.0002749587555479145)	(52, 0.00016492548794227793)	(57, 0.0001508236589149107)	(62, 0.00012239417681407532)	(67, 5.0641134097833435e-05)	(72, 6.360670154360388e-05)	(77, 0.00010934643039232873)	(82, 1.7198402681152586e-05)	(87, 1.5387562320842207e-05)	(92, 7.421779760268927e-06)	(97, 1.1205875322467034e-05)	(102, 9.515107274399682e-05)	(107, 8.208382901715003e-05)	(112, 5.17046496543704e-05)	(117, 0.0003046666986456225)	(122, 0.0003370512636844937)	(127, 0.0006368502443996752)	(132, 0.0011905366938276506)	(137, 0.0006056206069300779)	(142, 6.539261012328782e-05)	(147, 0.00019475914406500488)	(150, 1.757013277727377e-05)
SRR14240760_2	(1, 0.014037067438987591)	(2, 0.02073395502479794)	(3, 0.007596323582736702)	(4, 0.008333470041087214)	(5, 0.007902327351256212)	(6, 0.009383463802716457)	(7, 0.008175091093802355)	(8, 0.008207353471952976)	(9, 0.008397017149565707)	(12, 0.008667043478208162)	(17, 0.009045588715175426)	(22, 0.010815131274345753)	(27, 0.012292552664079564)	(32, 0.018777681731483118)	(37, 0.014276925150569253)	(42, 0.012808943502816384)	(47, 0.014469999108745685)	(52, 0.01562092192475516)	(57, 0.01313427242445191)	(62, 0.01092049169507983)	(67, 0.014183655677050096)	(72, 0.01721488625196836)	(77, 0.012988117883112472)	(82, 0.009729781538135024)	(87, 0.019106418022272628)	(92, 0.012060380983333762)	(97, 0.01387191299035934)	(102, 0.009822963388170344)	(107, 0.019518037864634373)	(112, 0.01261669795933901)	(117, 0.02352422544070864)	(122, 0.012505140917446849)	(127, 0.011815192155714268)	(132, 0.01667262458205719)	(137, 0.020411562902326978)	(142, 0.012909566456928543)	(147, 0.02174679080229421)	(150, 0.016993225492834423)
SRR14240761_1	(1, 5.576975048828158)	(2, 5.693581814071143)	(3, 5.576497608240957)	(4, 5.576922938793567)	(5, 5.576521550689282)	(6, 5.576513100413403)	(7, 5.5766032366894525)	(8, 5.576486341206451)	(9, 5.576908855000435)	(12, 5.576421555758039)	(17, 5.576433667820134)	(22, 5.57656999893766)	(27, 5.577962322726767)	(32, 5.582507162770721)	(37, 1.1696990841558885)	(42, 0.0005257671387905383)	(47, 0.00028533454602505177)	(52, 0.00016124592552821694)	(57, 0.00014434945320636328)	(62, 0.00012034224724424262)	(67, 5.947622782634609e-05)	(72, 6.617024000163594e-05)	(77, 0.00011050373739208067)	(82, 1.643282508527675e-05)	(87, 1.5214165239831536e-05)	(92, 9.790683668428184e-06)	(97, 9.169742665334256e-06)	(102, 8.936029087389478e-05)	(107, 8.050444006554043e-05)	(112, 4.954899446329546e-05)	(117, 0.0003161790941819693)	(122, 0.0003163171741411803)	(127, 0.0006163537724745718)	(132, 0.0011613711136742502)	(137, 0.0006043279470438594)	(142, 7.973913525913364e-05)	(147, 0.00024222499250927505)	(150, 1.9940138375254928e-05)
SRR14240761_2	(1, 0.01666816917266405)	(2, 0.023763584152966668)	(3, 0.010676923573972636)	(4, 0.011324778058081254)	(5, 0.010890997229591137)	(6, 0.012341627922269125)	(7, 0.011224783126838401)	(8, 0.01119661554057281)	(9, 0.01137407133404604)	(12, 0.011603637162110613)	(17, 0.012012630514687008)	(22, 0.013732825007926712)	(27, 0.015949895722891454)	(32, 0.025406599459838648)	(37, 0.015963432464787698)	(42, 0.012442959355637802)	(47, 0.01410421346657044)	(52, 0.015506478277857262)	(57, 0.012903801866434144)	(62, 0.010668425707717977)	(67, 0.013991147761005397)	(72, 0.017138419611031592)	(77, 0.012903685026133553)	(82, 0.009595344980679595)	(87, 0.019406495191527075)	(92, 0.012278034596718628)	(97, 0.014245342081888837)	(102, 0.010100881455616068)	(107, 0.020837849443478117)	(112, 0.013601864916412777)	(117, 0.026123072400492026)	(122, 0.013926481944289906)	(127, 0.013325029529303818)	(132, 0.01917675033771574)	(137, 0.023746699678839057)	(142, 0.01512162158308216)	(147, 0.02604999680422196)	(150, 0.020088610924078595)
SRR14240762_1	(1, 0.6748139752822213)	(2, 0.801126308591019)	(3, 0.6742814934942821)	(4, 0.6746913942128906)	(5, 0.6743204081194665)	(6, 0.674282790648455)	(7, 0.6744099117573905)	(8, 0.6742633333358627)	(9, 0.6747316059922478)	(12, 0.6742109283072812)	(17, 0.6742191003785699)	(22, 0.6743615279067446)	(27, 0.6751208819595086)	(32, 0.6771257634490063)	(37, 0.13656222196678253)	(42, 0.0005420426464394985)	(47, 0.00028595259995099195)	(52, 0.0001659540707761287)	(57, 0.00014631121517579465)	(62, 0.00012436371286314788)	(67, 5.642649959747697e-05)	(72, 6.971527000127076e-05)	(77, 0.00012234234144288422)	(82, 2.3817181767136227e-05)	(87, 1.8808909857482627e-05)	(92, 1.0315589419672989e-05)	(97, 1.132193799682989e-05)	(102, 0.00010162545498086866)	(107, 8.931485897329904e-05)	(112, 5.497293684053503e-05)	(117, 0.0003687857379324782)	(122, 0.00038665953905012894)	(127, 0.0007175334158841509)	(132, 0.0013915800147360072)	(137, 0.0007217205431093836)	(142, 8.406079067042799e-05)	(147, 0.0002586558310187992)	(150, 1.882482483946338e-05)
SRR14240762_2	(1, 0.01180734585801842)	(2, 0.018339814272298097)	(3, 0.005119218943001339)	(4, 0.005827465121356523)	(5, 0.005378001200477272)	(6, 0.006865837036692282)	(7, 0.005695155395729731)	(8, 0.005702289743680195)	(9, 0.005881945596614614)	(12, 0.006137874114910361)	(17, 0.006528706667178524)	(22, 0.008348743687050608)	(27, 0.009959160592596323)	(32, 0.01708857935720394)	(37, 0.014174999065544699)	(42, 0.012898040518750067)	(47, 0.014579442657050535)	(52, 0.01562151896127898)	(57, 0.013211149905056752)	(62, 0.011033706563407703)	(67, 0.014260752350775226)	(72, 0.01731601747466158)	(77, 0.013123682032517363)	(82, 0.009883891280396462)	(87, 0.019551853896879863)	(92, 0.01243828495645892)	(97, 0.014513074640997223)	(102, 0.010496223496107229)	(107, 0.02103261372630559)	(112, 0.014018835233286928)	(117, 0.026520491967934136)	(122, 0.014492544773340815)	(127, 0.014045649285089843)	(132, 0.020350354493861734)	(137, 0.025244242039780002)	(142, 0.01658087904635463)	(147, 0.02838444223370364)	(150, 0.022250875643242733)
SRR14240763_1	(1, 1.7716730079139382)	(2, 1.896434674460728)	(3, 1.7712174662083382)	(4, 1.771624979555201)	(5, 1.7712203770179589)	(6, 1.7712116445890973)	(7, 1.771312067521003)	(8, 1.771176714873652)	(9, 1.771585683625325)	(12, 1.7711278132720287)	(17, 1.7711362546199279)	(22, 1.7713336075121944)	(27, 1.772680148042613)	(32, 1.7752829940052166)	(37, 0.3606574191774245)	(42, 0.0004937559638592685)	(47, 0.0002563940466215315)	(52, 0.0001488367649294994)	(57, 0.00014120311909977316)	(62, 0.00010988271116440508)	(67, 5.835207494307033e-05)	(72, 6.668863204793986e-05)	(77, 0.00010880403392553179)	(82, 2.044599988660099e-05)	(87, 1.4915547100263361e-05)	(92, 1.3983966575065436e-05)	(97, 1.7973023811459293e-05)	(102, 0.0001012636884709846)	(107, 8.568996655202329e-05)	(112, 5.0503885440125504e-05)	(117, 0.00033688163802720537)	(122, 0.0003535181202834493)	(127, 0.0006536462935684729)	(132, 0.0012156761705323516)	(137, 0.0006360528357147278)	(142, 7.304481793736004e-05)	(147, 0.00022313584709991803)	(150, 1.559807977239282e-05)
