Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
SRR14240767_1	(1, 35.982329758579795)	(2, 35.7250330909815)	(3, 36.04537270184269)	(4, 36.09669873999736)	(5, 36.121805508389656)	(6, 36.117478804343975)	(7, 36.000141555295755)	(8, 36.103004406292285)	(9, 36.08073190719282)	(12, 36.10991216413056)	(17, 36.112757955148105)	(22, 36.07685231261367)	(27, 36.0033439363116)	(32, 35.98721288436724)	(37, 36.07600557359346)	(42, 36.06745022786887)	(47, 36.03588326879003)	(52, 36.03652943579381)	(57, 35.98658067365521)	(62, 35.97005011194439)	(67, 35.95823135255893)	(72, 35.92231458670414)	(77, 35.91506605269778)	(82, 35.89697588121835)	(87, 35.85449810699849)	(92, 35.83674574104166)	(97, 35.7767273081554)	(102, 35.70844188197345)	(107, 35.679187533960125)	(112, 35.655108815852635)	(117, 35.599974219290075)	(122, 35.49888990520966)	(127, 35.48515950581002)	(132, 35.44840499289374)	(137, 35.36504702804049)	(142, 35.34857489594303)	(147, 35.28146744054965)	(150, 35.02596034514535)
SRR14240767_2	(1, 35.30319927036106)	(2, 35.16308932189542)	(3, 35.42950499992355)	(4, 35.50103588318958)	(5, 35.58595462626713)	(6, 35.546512191511354)	(7, 35.46702215612195)	(8, 35.5885039572391)	(9, 35.606477133084645)	(12, 35.58480991936843)	(17, 35.586069037438634)	(22, 35.5513770025133)	(27, 35.45589419696514)	(32, 35.40806380368874)	(37, 35.3656723421495)	(42, 35.3486425813288)	(47, 35.304962875604865)	(52, 35.25714327252243)	(57, 35.22930212139613)	(62, 35.24386267621814)	(67, 35.159342330283145)	(72, 35.11547820164569)	(77, 35.090737208195705)	(82, 35.023835910316244)	(87, 35.00115055095118)	(92, 34.97532139054851)	(97, 34.967968367309176)	(102, 34.899104381998754)	(107, 34.73817178448808)	(112, 34.73068381902608)	(117, 34.678430863164365)	(122, 34.553668911215446)	(127, 34.52210479414563)	(132, 34.43521028724051)	(137, 34.364241175973014)	(142, 34.1307193612984)	(147, 33.983753064151564)	(150, 33.51247311733042)
SRR14240768_1	(1, 35.90751940085663)	(2, 35.70754660134308)	(3, 36.00848623031043)	(4, 36.06871416154668)	(5, 36.09934325542206)	(6, 36.08410783534574)	(7, 35.97300940231711)	(8, 36.069806785297466)	(9, 36.06197880140151)	(12, 36.094318950868235)	(17, 36.10332395938425)	(22, 36.07777132748939)	(27, 36.011330397290344)	(32, 35.98813518665208)	(37, 36.11091559644786)	(42, 36.09533488205585)	(47, 36.07692339506498)	(52, 36.11143199247371)	(57, 36.07031439030943)	(62, 36.04816980657206)	(67, 36.0448921897333)	(72, 36.00329005892262)	(77, 36.000018393773765)	(82, 35.99571790715419)	(87, 35.96154732182321)	(92, 35.94992909278117)	(97, 35.884174638573334)	(102, 35.81391379157931)	(107, 35.79310263828198)	(112, 35.78303667754908)	(117, 35.72487666876716)	(122, 35.64732938662369)	(127, 35.63392378981378)	(132, 35.607900581652984)	(137, 35.53024530746246)	(142, 35.49234850940813)	(147, 35.439376578969146)	(150, 35.224218875612706)
SRR14240768_2	(1, 35.222274050744296)	(2, 35.10844160550645)	(3, 35.36537785930966)	(4, 35.4530165508581)	(5, 35.54502888507155)	(6, 35.513239827573095)	(7, 35.31309161288253)	(8, 35.48507759647822)	(9, 35.53619761744433)	(12, 35.49158358248555)	(17, 35.52174760597294)	(22, 35.497819592865675)	(27, 35.40326898747905)	(32, 35.363043563321995)	(37, 35.29566417800511)	(42, 35.30019258677755)	(47, 35.264834779469105)	(52, 35.20222464084486)	(57, 35.15878061326465)	(62, 35.189653247496295)	(67, 35.10301389780868)	(72, 35.074844191479336)	(77, 35.05206099634819)	(82, 35.009924536515044)	(87, 34.992045678495316)	(92, 34.98844593506301)	(97, 34.99808198296482)	(102, 34.943763396224576)	(107, 34.73953712575228)	(112, 34.74605790787323)	(117, 34.726787640471194)	(122, 34.54576952626571)	(127, 34.593519644606026)	(132, 34.530605945170244)	(137, 34.484665965231)	(142, 34.26206935339248)	(147, 34.15278221890285)	(150, 33.70307925042388)
SRR14240769_1	(1, 35.64535202924939)	(2, 35.41576940330201)	(3, 35.693489589081395)	(4, 35.751289926681785)	(5, 35.776635834462624)	(6, 35.76770639725991)	(7, 35.660228366438645)	(8, 35.75411629611601)	(9, 35.7453209206004)	(12, 35.767682012652884)	(17, 35.76979339368786)	(22, 35.73799821674148)	(27, 35.67178944998401)	(32, 35.64978105618998)	(37, 36.039444993461395)	(42, 36.08864944355882)	(47, 36.063186094402774)	(52, 36.09640706804878)	(57, 36.05859106150227)	(62, 36.037903878505745)	(67, 36.02704194590719)	(72, 35.988668722274994)	(77, 35.98204182178222)	(82, 35.96533349466424)	(87, 35.94024774439778)	(92, 35.936493104195186)	(97, 35.87403600007985)	(102, 35.810328927610314)	(107, 35.78284199172216)	(112, 35.76476041876017)	(117, 35.70691023998685)	(122, 35.626930176896664)	(127, 35.606338341621694)	(132, 35.573383135027825)	(137, 35.491871514962114)	(142, 35.45868368271754)	(147, 35.39045487073215)	(150, 35.16149995953228)
SRR14240769_2	(1, 35.58406964219621)	(2, 35.561550984069534)	(3, 35.72748022902384)	(4, 35.735372415059175)	(5, 35.821866581141705)	(6, 35.78452068533186)	(7, 35.648383095924466)	(8, 35.69584199780617)	(9, 35.71727267056522)	(12, 35.65673314554247)	(17, 35.67471121010968)	(22, 35.63301786278929)	(27, 35.48796084218404)	(32, 35.42822395702301)	(37, 35.39860720460564)	(42, 35.377056874925394)	(47, 35.32627552964903)	(52, 35.282485711345295)	(57, 35.27488545389956)	(62, 35.32977803447763)	(67, 35.21248881109382)	(72, 35.15797785960622)	(77, 35.15108844717056)	(82, 35.17597506734533)	(87, 35.242281720161166)	(92, 35.25973626558759)	(97, 35.26788896236936)	(102, 35.21583654462563)	(107, 35.0568711393854)	(112, 35.04709621601328)	(117, 35.02526690186642)	(122, 34.90060818484962)	(127, 34.88313284257248)	(132, 34.80547060858819)	(137, 34.74016011677092)	(142, 34.517914287591886)	(147, 34.391376385430604)	(150, 33.9368267687991)
SRR14240770_1	(1, 35.49509264184028)	(2, 35.266169125468316)	(3, 35.55842359243879)	(4, 35.61470379754657)	(5, 35.63757438964512)	(6, 35.6289706859059)	(7, 35.51739290584342)	(8, 35.6157766914024)	(9, 35.60080291735105)	(12, 35.623566117945124)	(17, 35.62703065483288)	(22, 35.596961535960034)	(27, 35.52860176324568)	(32, 35.510266827134956)	(37, 36.02670489240138)	(42, 36.11245727977605)	(47, 36.079612121421846)	(52, 36.081193975402265)	(57, 36.04138183757582)	(62, 36.01891826725972)	(67, 36.0106840695684)	(72, 35.97735398706865)	(77, 35.962948883838436)	(82, 35.9314192681736)	(87, 35.8945016491701)	(92, 35.89026048816224)	(97, 35.8184438273943)	(102, 35.755319527102)	(107, 35.71542019919417)	(112, 35.70109852384477)	(117, 35.62845779310934)	(122, 35.53419226689256)	(127, 35.51396251155374)	(132, 35.47141702975064)	(137, 35.382005311749424)	(142, 35.35919321304956)	(147, 35.281188047522264)	(150, 35.014837136812176)
SRR14240770_2	(1, 35.49634672041861)	(2, 35.32848541345019)	(3, 35.52609440895474)	(4, 35.569312728528416)	(5, 35.65271871396971)	(6, 35.62412269168333)	(7, 35.45679255550053)	(8, 35.50822684397682)	(9, 35.553058477580464)	(12, 35.488757437497284)	(17, 35.50576062364166)	(22, 35.458638306194686)	(27, 35.262708351720114)	(32, 35.19601514979415)	(37, 35.18889631637408)	(42, 35.19467246712326)	(47, 35.06537721448559)	(52, 35.03778973308021)	(57, 35.12010865520968)	(62, 35.172490270513)	(67, 35.00312302578986)	(72, 34.885608266963374)	(77, 34.88003850759587)	(82, 34.967485461901965)	(87, 35.025670795162384)	(92, 35.030681172997205)	(97, 35.029124586001686)	(102, 34.9627121908454)	(107, 34.80105708225991)	(112, 34.77569763422721)	(117, 34.72885091985991)	(122, 34.59424805006942)	(127, 34.547318730374556)	(132, 34.4473506734666)	(137, 34.36734765642382)	(142, 34.133749237128086)	(147, 33.97799100096722)	(150, 33.452668612141)
SRR14240771_1	(1, 35.015185684178746)	(2, 34.807276419379306)	(3, 35.13628233867654)	(4, 35.182355854539004)	(5, 35.21321289461482)	(6, 35.215549732041126)	(7, 35.0973179401253)	(8, 35.203280324641796)	(9, 35.18124277385661)	(12, 35.208215171037196)	(17, 35.215380453079945)	(22, 35.18205475874116)	(27, 35.11212384216965)	(32, 35.09479826404822)	(37, 35.8990223154036)	(42, 36.071084654020666)	(47, 36.03981539091204)	(52, 36.02815065033072)	(57, 35.98028391095944)	(62, 35.96139383845608)	(67, 35.94580942561994)	(72, 35.89796088825376)	(77, 35.89493940762046)	(82, 35.87431240688225)	(87, 35.81686053968478)	(92, 35.792752087444335)	(97, 35.72632345975156)	(102, 35.65040223300857)	(107, 35.604150124872305)	(112, 35.57759520822933)	(117, 35.50554767375246)	(122, 35.401330873593004)	(127, 35.38498492663366)	(132, 35.3475789059545)	(137, 35.258461303407124)	(142, 35.24814107737825)	(147, 35.18266039023929)	(150, 34.93903586514259)
SRR14240771_2	(1, 35.77677444128807)	(2, 35.68695105272554)	(3, 35.78236638299249)	(4, 35.76807916678148)	(5, 35.84357914102197)	(6, 35.805179654654744)	(7, 35.59078937042544)	(8, 35.519377057017195)	(9, 35.57125258943045)	(12, 35.47526623957788)	(17, 35.53399213795599)	(22, 35.48977680876734)	(27, 35.23203459742668)	(32, 35.141954036036964)	(37, 35.10729125603088)	(42, 35.22642680510252)	(47, 35.05166253051886)	(52, 35.017853133600674)	(57, 35.1347210050397)	(62, 35.26024982248764)	(67, 35.07039817486653)	(72, 34.93001471057183)	(77, 34.92169917093302)	(82, 35.03645448708812)	(87, 35.21962097345515)	(92, 35.28412887969789)	(97, 35.316946329441045)	(102, 35.27983117621771)	(107, 35.164231096683054)	(112, 35.15601532885916)	(117, 35.12242511326544)	(122, 35.02694143057601)	(127, 35.00027889797059)	(132, 34.926491482273185)	(137, 34.86950183641011)	(142, 34.661658403003216)	(147, 34.518741506239984)	(150, 34.01218866247775)
SRR14240772_1	(1, 35.410727139715256)	(2, 35.189111083630834)	(3, 35.494866532526956)	(4, 35.55308333728202)	(5, 35.578417263110694)	(6, 35.57436976101018)	(7, 35.47293835313262)	(8, 35.57349370772259)	(9, 35.56063314560708)	(12, 35.584659394152325)	(17, 35.589503688456865)	(22, 35.55999229139676)	(27, 35.49351246493857)	(32, 35.470210365124295)	(37, 35.98391726469576)	(42, 36.055849597649924)	(47, 36.061861310899495)	(52, 36.08218144973115)	(57, 36.02885427227555)	(62, 36.00940986629142)	(67, 36.00149995174549)	(72, 35.95236166646154)	(77, 35.94222272760532)	(82, 35.919756915226515)	(87, 35.88897749277196)	(92, 35.88182252300568)	(97, 35.7946262470173)	(102, 35.72721813856025)	(107, 35.701844240501714)	(112, 35.67002626528248)	(117, 35.61669035734023)	(122, 35.54039525036703)	(127, 35.504044825836345)	(132, 35.47820525136459)	(137, 35.39463710811636)	(142, 35.32554008993046)	(147, 35.28826947540814)	(150, 35.08886144989646)
SRR14240772_2	(1, 35.248680603790504)	(2, 35.04589059793104)	(3, 35.30714745853014)	(4, 35.3590223826865)	(5, 35.45990614457734)	(6, 35.4289577783505)	(7, 35.28989945300121)	(8, 35.338214088830384)	(9, 35.348311006891514)	(12, 35.29420032660439)	(17, 35.31984366675258)	(22, 35.27206318974375)	(27, 35.07291413633017)	(32, 34.98485621201317)	(37, 34.86707044717589)	(42, 34.9437845350018)	(47, 34.838127152703706)	(52, 34.80205741162405)	(57, 34.88596284201219)	(62, 34.94837329103059)	(67, 34.781358728205724)	(72, 34.66602264712365)	(77, 34.655519863992836)	(82, 34.745909261494596)	(87, 34.81297611539446)	(92, 34.82093081304064)	(97, 34.83024673461698)	(102, 34.761034095683385)	(107, 34.574488248299765)	(112, 34.5648245164743)	(117, 34.5278386776108)	(122, 34.37300244731658)	(127, 34.35617211054427)	(132, 34.26741570797156)	(137, 34.18978922572232)	(142, 33.94509734874585)	(147, 33.80975996535852)	(150, 33.33082547508217)
SRR14240773_1	(1, 35.71491845322351)	(2, 35.482588394756434)	(3, 35.77903077709414)	(4, 35.82263884938071)	(5, 35.85213272784762)	(6, 35.847701753332196)	(7, 35.74348379434188)	(8, 35.83813460686305)	(9, 35.81857550684118)	(12, 35.840418839112985)	(17, 35.84411842783753)	(22, 35.80805342387664)	(27, 35.741849739963754)	(32, 35.72476744974087)	(37, 36.06900181609344)	(42, 36.128935040543)	(47, 36.100941900683054)	(52, 36.092715494532115)	(57, 36.04690314418501)	(62, 36.03103858328133)	(67, 36.010138206924715)	(72, 35.97460605520987)	(77, 35.96603997458975)	(82, 35.94972549758661)	(87, 35.90112983406607)	(92, 35.87961081859511)	(97, 35.82106296236953)	(102, 35.75122854527483)	(107, 35.713972830813)	(112, 35.68947248867738)	(117, 35.62908252648802)	(122, 35.53289414167709)	(127, 35.52183116975493)	(132, 35.48411658307897)	(137, 35.40128863803905)	(142, 35.3887608615335)	(147, 35.32762483202508)	(150, 35.09389302546977)
SRR14240773_2	(1, 35.14685933563545)	(2, 35.03252240255583)	(3, 35.293911378016425)	(4, 35.31906662345007)	(5, 35.42656503965992)	(6, 35.36771211171642)	(7, 35.279618405738134)	(8, 35.33058659733878)	(9, 35.34724281117935)	(12, 35.30830785707243)	(17, 35.3188876931289)	(22, 35.26481645600463)	(27, 35.09820981734565)	(32, 35.018077871476706)	(37, 34.94364547802945)	(42, 34.94626146056366)	(47, 34.88181208412497)	(52, 34.84044175511639)	(57, 34.87864779455424)	(62, 34.93338288699273)	(67, 34.801239199666995)	(72, 34.7047066300089)	(77, 34.69205874623735)	(82, 34.70596182133459)	(87, 34.72290698043272)	(92, 34.69621963634648)	(97, 34.691407422407806)	(102, 34.61046923206159)	(107, 34.43409321376526)	(112, 34.4093506125818)	(117, 34.34724664269479)	(122, 34.21299537558255)	(127, 34.17322384690699)	(132, 34.07498004096384)	(137, 34.00492076298443)	(142, 33.764717904418454)	(147, 33.61939499019427)	(150, 33.150853839618165)
SRR14240774_1	(1, 35.5762743008235)	(2, 35.40470294258152)	(3, 35.72241599264831)	(4, 35.7832444339825)	(5, 35.81375260787679)	(6, 35.80571530319356)	(7, 35.70394145459291)	(8, 35.80497133660648)	(9, 35.78508399878065)	(12, 35.81655792139864)	(17, 35.82675019069661)	(22, 35.80104455126356)	(27, 35.73057592525875)	(32, 35.700260078289006)	(37, 36.028188564004445)	(42, 36.068658703094755)	(47, 36.06169610562821)	(52, 36.08153432294925)	(57, 36.040414272281986)	(62, 36.00007442487772)	(67, 35.993521511881454)	(72, 35.94642951941938)	(77, 35.9546519421449)	(82, 35.949148483088535)	(87, 35.90591252756133)	(92, 35.88844510711944)	(97, 35.82065621988512)	(102, 35.75293556101972)	(107, 35.72127861448829)	(112, 35.70077754269645)	(117, 35.648387342276145)	(122, 35.56322767739792)	(127, 35.542178732411955)	(132, 35.51771778522353)	(137, 35.43660949263449)	(142, 35.397731777608385)	(147, 35.34867486951032)	(150, 35.164069380711)
SRR14240774_2	(1, 35.60876307877431)	(2, 35.54833645525999)	(3, 35.71491636594461)	(4, 35.7330906986378)	(5, 35.79666121742812)	(6, 35.751785348388125)	(7, 35.61829356867547)	(8, 35.69018000577579)	(9, 35.714490184477306)	(12, 35.65535870765878)	(17, 35.67438364531081)	(22, 35.632904469919616)	(27, 35.48833960210955)	(32, 35.438082955885235)	(37, 35.39313301931959)	(42, 35.437672241024146)	(47, 35.36075265001944)	(52, 35.310144453004725)	(57, 35.34916426961749)	(62, 35.417252315566834)	(67, 35.27702647396042)	(72, 35.192656047491795)	(77, 35.187937014710094)	(82, 35.23633315447722)	(87, 35.27964501810264)	(92, 35.284826657250434)	(97, 35.286715527300046)	(102, 35.23223939974368)	(107, 35.092474172268574)	(112, 35.086740106785626)	(117, 35.04664650166054)	(122, 34.92923548594422)	(127, 34.91755680937962)	(132, 34.84945001571169)	(137, 34.77596530446696)	(142, 34.559434313362225)	(147, 34.4284479902028)	(150, 33.955650115412595)
SRR14240775_1	(1, 35.53557833488057)	(2, 35.303586917471925)	(3, 35.5825283371398)	(4, 35.63254207152935)	(5, 35.66598219691043)	(6, 35.66633302667415)	(7, 35.55956642295532)	(8, 35.649712236892725)	(9, 35.64260442492912)	(12, 35.66870629560081)	(17, 35.670277860531606)	(22, 35.637058011374464)	(27, 35.574148787878734)	(32, 35.55475495529613)	(37, 36.04307735429934)	(42, 36.12136508460198)	(47, 36.1029434698843)	(52, 36.10947895233498)	(57, 36.065006633639264)	(62, 36.04496199371559)	(67, 36.031769859271535)	(72, 35.98449756474657)	(77, 35.982581511376715)	(82, 35.979312823946856)	(87, 35.92979340638097)	(92, 35.914786557590176)	(97, 35.853657030524325)	(102, 35.79074222457861)	(107, 35.74806442164713)	(112, 35.72995128445929)	(117, 35.66412283162457)	(122, 35.58831458213283)	(127, 35.56168816003019)	(132, 35.532857684153534)	(137, 35.44806239747395)	(142, 35.405991679057294)	(147, 35.35384422153594)	(150, 35.153828302260834)
SRR14240775_2	(1, 35.54571606186239)	(2, 35.440303021920585)	(3, 35.57947511691104)	(4, 35.602874807831036)	(5, 35.664619562954584)	(6, 35.62815232678525)	(7, 35.49507639799736)	(8, 35.48430004328971)	(9, 35.4961540302995)	(12, 35.439423322308436)	(17, 35.460727006597644)	(22, 35.41213354814052)	(27, 35.22187934833879)	(32, 35.15882202664646)	(37, 35.098308798324595)	(42, 35.18299688632301)	(47, 35.05385448116936)	(52, 35.0182761499826)	(57, 35.091495371466415)	(62, 35.171965836511205)	(67, 35.01267862735146)	(72, 34.89755696703891)	(77, 34.889037737974625)	(82, 34.952069610235114)	(87, 35.021951999209655)	(92, 35.04228084016573)	(97, 35.051560477199004)	(102, 34.98584245069349)	(107, 34.83454319913382)	(112, 34.801585872946944)	(117, 34.747102203425136)	(122, 34.61531132651727)	(127, 34.561741930438224)	(132, 34.460554430688205)	(137, 34.36811026560826)	(142, 34.12278438747048)	(147, 33.95956902953467)	(150, 33.489610988969744)
SRR14240776_1	(1, 36.0188000460189)	(2, 35.782051632731154)	(3, 36.071740149176435)	(4, 36.11035546023447)	(5, 36.136209369387615)	(6, 36.1324036785671)	(7, 36.02695681211582)	(8, 36.122743061389784)	(9, 36.106601143751526)	(12, 36.12828205613673)	(17, 36.12797283527401)	(22, 36.09174985518318)	(27, 36.02643935654321)	(32, 36.005426481245756)	(37, 36.12077889752324)	(42, 36.114688265171)	(47, 36.09739545138849)	(52, 36.089386638981395)	(57, 36.045146487536)	(62, 36.0235433724729)	(67, 36.00664450807146)	(72, 35.96908507208885)	(77, 35.96094264453808)	(82, 35.94386054397317)	(87, 35.90397122417016)	(92, 35.890343510817374)	(97, 35.82982705994093)	(102, 35.77191502868693)	(107, 35.731685119546356)	(112, 35.711101129303245)	(117, 35.64928952026758)	(122, 35.56350844255276)	(127, 35.54255273960331)	(132, 35.50562538949135)	(137, 35.4158739925157)	(142, 35.39269163250627)	(147, 35.32250215609393)	(150, 35.083608468535935)
SRR14240776_2	(1, 35.62868610357897)	(2, 35.61358329258829)	(3, 35.797503575328946)	(4, 35.80871541780067)	(5, 35.87640186849576)	(6, 35.82689477626641)	(7, 35.79345373300786)	(8, 35.85754423715052)	(9, 35.84916753623937)	(12, 35.83706887357219)	(17, 35.821378538006456)	(22, 35.78169144268477)	(27, 35.69737008637264)	(32, 35.64998499285263)	(37, 35.609250970411196)	(42, 35.589029470561925)	(47, 35.54392732353966)	(52, 35.500268793908404)	(57, 35.47455461207643)	(62, 35.489937176650116)	(67, 35.4051131130356)	(72, 35.377715738359)	(77, 35.36094066323108)	(82, 35.320065447366666)	(87, 35.31131189790254)	(92, 35.286354980275014)	(97, 35.27608776319973)	(102, 35.21149505924494)	(107, 35.070648039926574)	(112, 35.05108604752585)	(117, 34.99673172339669)	(122, 34.87767869896518)	(127, 34.83559140480976)	(132, 34.74449662547319)	(137, 34.66476854535193)	(142, 34.435946299342866)	(147, 34.28358410471358)	(150, 33.81850961952815)
SRR14240777_1	(1, 35.78325665753873)	(2, 35.55447501631603)	(3, 35.83494895789016)	(4, 35.88150711458978)	(5, 35.90530576922961)	(6, 35.90624296257076)	(7, 35.79486431848043)	(8, 35.88912314915176)	(9, 35.87275634501705)	(12, 35.89666715017353)	(17, 35.89985659034646)	(22, 35.86519815937207)	(27, 35.799570170606216)	(32, 35.7820049911475)	(37, 36.08153205536012)	(42, 36.12659351443473)	(47, 36.097350700356934)	(52, 36.09332284542545)	(57, 36.051779584717245)	(62, 36.032719417804415)	(67, 36.0185555010728)	(72, 35.985515976740075)	(77, 35.97595504987301)	(82, 35.95962612466697)	(87, 35.91574753090639)	(92, 35.902224976729215)	(97, 35.845916932914506)	(102, 35.78620867840623)	(107, 35.74445685711656)	(112, 35.72386459118488)	(117, 35.65989763732938)	(122, 35.57236780749267)	(127, 35.550167431542505)	(132, 35.51259280072487)	(137, 35.42640511159194)	(142, 35.40625308047367)	(147, 35.33428953955676)	(150, 35.11210948457047)
SRR14240777_2	(1, 35.50896234254336)	(2, 35.591082471666645)	(3, 35.7343101132182)	(4, 35.734373846453984)	(5, 35.80682511985728)	(6, 35.761335258564124)	(7, 35.694877871230474)	(8, 35.69540639131338)	(9, 35.69873574725297)	(12, 35.67172828041713)	(17, 35.67882432286079)	(22, 35.64445359395747)	(27, 35.533055798535045)	(32, 35.48101683677142)	(37, 35.454664644221666)	(42, 35.43880163087668)	(47, 35.407825701223175)	(52, 35.35298990059908)	(57, 35.3427719379025)	(62, 35.38071229572895)	(67, 35.27093754287317)	(72, 35.238090689842196)	(77, 35.228479186820365)	(82, 35.21353339553828)	(87, 35.24448717465012)	(92, 35.2400911996054)	(97, 35.23560821767278)	(102, 35.174776635246744)	(107, 35.04011535827006)	(112, 35.01590607173556)	(117, 34.9591257629921)	(122, 34.847421879890966)	(127, 34.79447961006972)	(132, 34.699631693808854)	(137, 34.61498758183525)	(142, 34.383580501051526)	(147, 34.221886149592024)	(150, 33.745588855613924)
SRR14240778_1	(1, 35.74768076088034)	(2, 35.52330114994747)	(3, 35.8008797999459)	(4, 35.85158479480696)	(5, 35.877977342772056)	(6, 35.876148240469306)	(7, 35.765833286176495)	(8, 35.860457186004446)	(9, 35.845147600948366)	(12, 35.87032852129098)	(17, 35.873658582930496)	(22, 35.841864107496384)	(27, 35.776100650350315)	(32, 35.75774427021135)	(37, 36.08820432687769)	(42, 36.138985748036575)	(47, 36.10617519971727)	(52, 36.10924317932963)	(57, 36.064702314594115)	(62, 36.03713565283026)	(67, 36.02963435622561)	(72, 35.98850100772242)	(77, 35.98631628193711)	(82, 35.97878099975585)	(87, 35.93254943803781)	(92, 35.9138455886508)	(97, 35.85322417803406)	(102, 35.78584940619125)	(107, 35.7476562819556)	(112, 35.72880483947282)	(117, 35.67108059736721)	(122, 35.582734598234715)	(127, 35.56122322156848)	(132, 35.53104262673004)	(137, 35.45097722524112)	(142, 35.42476849813512)	(147, 35.36291667893575)	(150, 35.14374874192056)
SRR14240778_2	(1, 35.48940534428522)	(2, 35.408458651784095)	(3, 35.58807022460537)	(4, 35.61776589197804)	(5, 35.69371886050015)	(6, 35.6488330511544)	(7, 35.53354636157027)	(8, 35.58532056467437)	(9, 35.597254797594516)	(12, 35.5572938409121)	(17, 35.570300548270104)	(22, 35.517474836377204)	(27, 35.36773267699131)	(32, 35.30546711518128)	(37, 35.26833583978777)	(42, 35.25102445200391)	(47, 35.20630495964462)	(52, 35.152849237878264)	(57, 35.169256047950235)	(62, 35.22852418906946)	(67, 35.09437367788476)	(72, 35.019508628109755)	(77, 35.01454916936164)	(82, 35.038936203873085)	(87, 35.07171105513356)	(92, 35.064922798985506)	(97, 35.058110549874684)	(102, 34.98866114911339)	(107, 34.8360146742654)	(112, 34.80901171946586)	(117, 34.75886097034944)	(122, 34.62782574145571)	(127, 34.593088003098444)	(132, 34.498228871996936)	(137, 34.42048344408664)	(142, 34.18954141659758)	(147, 34.04094286328378)	(150, 33.54652502232365)
SRR14240779_1	(1, 35.798091034898164)	(2, 35.569931364447484)	(3, 35.84746852124417)	(4, 35.893722197739834)	(5, 35.92482903678688)	(6, 35.920317527657765)	(7, 35.805481705356485)	(8, 35.90499657452813)	(9, 35.88830849147185)	(12, 35.91633060325551)	(17, 35.91871666773289)	(22, 35.89235378212644)	(27, 35.82484731611174)	(32, 35.803647936571735)	(37, 36.08786719791445)	(42, 36.12188418324515)	(47, 36.094204909308836)	(52, 36.10265324557574)	(57, 36.05522608309269)	(62, 36.028919602256316)	(67, 36.03409142456063)	(72, 35.99602967383702)	(77, 35.99045910555939)	(82, 35.9879098098418)	(87, 35.94798129546831)	(92, 35.93736119398503)	(97, 35.88059540324548)	(102, 35.82466609736199)	(107, 35.79125555541399)	(112, 35.777297306813225)	(117, 35.72417237519443)	(122, 35.644177279305936)	(127, 35.61934639888493)	(132, 35.59242357564524)	(137, 35.51867069490426)	(142, 35.4914141133901)	(147, 35.431863530306366)	(150, 35.227898962504426)
SRR14240779_2	(1, 35.69799896435152)	(2, 35.67687598993585)	(3, 35.80006796637383)	(4, 35.80376528084085)	(5, 35.864768573196706)	(6, 35.82439193273771)	(7, 35.71680700744421)	(8, 35.738118647392774)	(9, 35.74788132810394)	(12, 35.70275435647837)	(17, 35.71002080113561)	(22, 35.66489648103449)	(27, 35.54721538326477)	(32, 35.49335776607054)	(37, 35.459621397117516)	(42, 35.45386887739704)	(47, 35.40894973887215)	(52, 35.38146619010204)	(57, 35.3789647064176)	(62, 35.4349643607996)	(67, 35.35470051028496)	(72, 35.2929044562669)	(77, 35.25718567646155)	(82, 35.22437676210703)	(87, 35.2594331561039)	(92, 35.28247083900716)	(97, 35.286829758784535)	(102, 35.22827099285833)	(107, 35.105247622684075)	(112, 35.07644409918373)	(117, 35.02879087122273)	(122, 34.90938808037909)	(127, 34.86917477170895)	(132, 34.77559838604291)	(137, 34.68950408206488)	(142, 34.46303472610458)	(147, 34.30550529398592)	(150, 33.87329982568437)
SRR14240780_1	(1, 35.494583638898376)	(2, 35.28142943297434)	(3, 35.56006527772519)	(4, 35.60683281356879)	(5, 35.635555229773914)	(6, 35.633287966116235)	(7, 35.52746145016913)	(8, 35.618992073084094)	(9, 35.603880716555956)	(12, 35.62444866802592)	(17, 35.62768834936515)	(22, 35.59315808288001)	(27, 35.52724998063259)	(32, 35.50768624066239)	(37, 36.038642066541286)	(42, 36.139890058966614)	(47, 36.10859071230148)	(52, 36.09492742763527)	(57, 36.05308212693112)	(62, 36.03043163054069)	(67, 36.014851825121596)	(72, 35.97700146253211)	(77, 35.96362285645607)	(82, 35.93779920248208)	(87, 35.88352887523089)	(92, 35.86814896818519)	(97, 35.795569645025935)	(102, 35.7246287061404)	(107, 35.679980332277765)	(112, 35.65544023267432)	(117, 35.58536310889305)	(122, 35.49474356837189)	(127, 35.471602031928064)	(132, 35.43609009492975)	(137, 35.35353002518999)	(142, 35.33683833676052)	(147, 35.2714357189375)	(150, 35.03262124823662)
